Date,Bitcoin (USD),Ethereum (USD),Gold (USD per oz),Cardano (ADA),Binance Coin (BNB),Ripple (XRP),Dogecoin (DOGE),Solana (SOL)
2017-11-28,57688.48421819557,10168.403422327037,1846.323335245668,21.924916745465897,348.11482344789613,10.80318920763882,2.262301020877512,522.2148806650209
2017-11-29,57564.51284031776,10181.455853592352,1846.4803440448914,21.987638633022925,348.09860392885804,10.844913152940402,2.2602360475804626,521.5135069215062
2017-11-30,57578.26874617745,10197.329770590411,1845.5110018575378,22.03495858060629,348.687206755122,10.854079557377814,2.2657540669208562,520.803158270509
2017-12-01,57516.301756714834,10221.471643473722,1847.9228735021993,22.03703145422816,349.34744980924916,10.82898438901229,2.258955553927604,522.452576346781
2017-12-02,57436.83360914274,10235.945582844412,1850.7899717073624,21.984523295876325,349.91559484053187,10.851921798310224,2.260551929236039,522.2100442529779
2017-12-03,57602.916287880595,10240.93324176651,1848.9606450103377,21.994471357282993,350.7281621428107,10.904682902542904,2.260934283928233,522.1580267686561
2017-12-04,57606.14616774941,10246.447813401232,1847.052817712405,22.00267778405631,350.57586653595416,10.928930569440233,2.2659299444351078,523.292524919384
2017-12-05,57690.79655592248,10258.833362938969,1848.003331076372,22.075117506039874,351.3422808880003,10.923177337604026,2.260804884517996,523.0935795111492
2017-12-06,57736.10449803456,10255.927748719507,1849.76205234323,22.110587028162865,351.2944581629402,10.911538420020447,2.2628672880454257,521.8886310883936
2017-12-07,57833.80858075687,10264.495159565864,1849.6639141727699,22.211202604558043,351.12399018661876,10.902479043350299,2.266582209752221,520.8069299146687
2017-12-08,57891.490769862896,10285.460630748166,1851.5225018127346,22.29107703155995,351.69004825371195,10.95254528095794,2.2590585536591012,521.2501225179532
2017-12-09,57813.19154744404,10273.548092236513,1850.6022285990598,22.288252251084746,352.5979850348114,10.955998732147512,2.2556869137947926,522.2474509483184
2017-12-10,57962.81822938875,10298.892913254458,1846.8728414009124,22.21849579125375,353.1419917779994,10.952745864270952,2.2572279645607285,522.545205704468
2017-12-11,57963.44257107262,10320.11665544149,1846.525039256247,22.307774552950825,353.45239378988566,10.959577131388407,2.2617986990989,523.475648408277
2017-12-12,57857.78438120665,10325.519009283185,1847.1515035492735,22.39574381411236,353.9074707029364,10.963238990416293,2.2647111956544634,522.3628108822694
2017-12-13,57864.97286511006,10340.952917561903,1847.0998236294804,22.347433234567248,354.27568416197005,11.004591997612044,2.2695134669192125,521.3175073413013
2017-12-14,58065.04884417349,10350.984394830966,1845.2826171021616,22.442895235558623,354.0127087139023,10.994302447791718,2.266116604356009,524.0714432575955
2017-12-15,58200.07101838484,10373.284298515353,1842.1513191504037,22.48200109408825,353.6913986414299,11.027915312424927,2.260172852607369,525.8042275297322
2017-12-16,58215.20580494405,10393.111129943052,1841.623141541668,22.510035368994533,353.95198570169316,11.040357154353948,2.262595381636153,527.0731994216308
2017-12-17,58230.28003451221,10389.110422711223,1843.9184530849675,22.610774531706898,354.2919141195778,11.074497684622502,2.2584486154450825,526.9134747508963
2017-12-18,58248.11652939047,10404.983046845864,1846.9308479637948,22.69800879036843,354.5975803087617,11.116150065497182,2.2561220038148435,527.1754685601659
2017-12-19,58505.791327746556,10412.926768309431,1849.8062747320719,22.75057533796819,355.2356311155866,11.127846018175443,2.2627833955889756,527.6737912430323
2017-12-20,58593.98487296971,10423.755094014612,1848.6744556617746,22.79423619125879,355.4278927575044,11.13154474598346,2.2657288933728097,529.4881373567488
2017-12-21,58686.98903768882,10426.473375004914,1846.867043014514,22.84505590578531,356.0093823484568,11.142868322620762,2.2648881688465328,530.3909201231938
2017-12-22,58840.017383092,10453.954745696123,1848.3603122444738,22.845053034091183,356.2370889647936,11.150972909180659,2.263398011323328,531.4168339244817
2017-12-23,58913.89629899465,10474.355363895149,1850.1305122676695,22.86229796160457,357.4487684458118,11.127833580065884,2.2685026191077737,531.7491789893642
2017-12-24,58937.99208441258,10476.95765225542,1851.4308514780705,22.83718210387484,357.78912530917506,11.168883187541585,2.2715624737860236,533.0418440562042
2017-12-25,58968.35709950409,10473.611546186317,1847.902724929595,22.840530115087894,359.2594866149379,11.183798887889209,2.26748969057441,533.8441668036355
2017-12-26,59011.19697356268,10479.754819876538,1846.6689557598281,22.842198421154446,359.7354924104833,11.170536904188188,2.259750571908905,534.3881895363812
2017-12-27,59057.47474991169,10494.09984633745,1847.109578179256,22.83043315267336,359.9286538251892,11.13918643778422,2.271159581072106,534.1451053641949
2017-12-28,59180.237704275394,10506.501904776913,1848.584014568517,22.857270477805784,359.77892983705937,11.102634453125614,2.2670471849455183,534.5315336220933
2017-12-29,59235.43229285612,10529.033233024595,1850.6186292937218,22.861071435270755,359.3574855500305,11.128044061859363,2.2716856674620187,533.9520009183134
2017-12-30,59358.69630057768,10546.932430246403,1851.407136338286,22.906183171288355,359.16176440783244,11.125664510491221,2.2812391321237095,534.4118619123265
2017-12-31,59400.62464256682,10566.628120503932,1852.5687039513625,22.845067140623666,359.0219612532504,11.126566497129119,2.2839771199678753,535.0007732702913
2018-01-01,59458.488161598434,10579.896674510037,1853.2384348680848,22.8593994009183,359.5193712634565,11.146329582419895,2.282974936585539,533.0962548856851
2018-01-02,59308.66809314522,10576.003687207927,1855.1096736165218,22.885976982927176,359.5562885779264,11.14600861929786,2.2778446913770605,533.3659153465845
2018-01-03,59450.30086061547,10584.046701896457,1856.2354049195037,22.89044552093533,359.94975210420364,11.16693910761893,2.27264463869546,532.6900351419799
2018-01-04,59534.94970820527,10604.647599295544,1856.8668802395982,22.90182588594487,360.890741285392,11.178844388906464,2.276528112938842,533.6886744674966
2018-01-05,59684.75071919124,10614.132370010297,1856.8301426413234,22.842563585408378,361.14683710957456,11.18716179724348,2.285782994553592,534.8258342110477
2018-01-06,59445.12518137187,10629.163273696535,1857.4927254914082,22.88038744064185,362.486415458808,11.16570678912965,2.2858056990700697,534.8994943933824
2018-01-07,59703.96265184994,10635.975790544073,1858.961908249087,22.932767739770206,362.1985099686384,11.159312162000873,2.2850270967593227,535.9485164805043
2018-01-08,59740.00368903443,10635.677672058655,1859.9968590268832,22.977444604480393,362.42321819445095,11.181362869312611,2.290514502213379,537.0395834168394
2018-01-09,59900.82197070818,10644.444231418194,1861.2585118635734,23.049380957452502,362.4535617326455,11.17772243301533,2.289084765943855,537.3098675774276
2018-01-10,59846.83137799563,10657.53470584852,1864.443955586276,23.079457437741628,363.221815035674,11.21182982413102,2.292457180481997,539.3441545527312
2018-01-11,59958.10876850189,10660.977828653906,1865.474283431769,23.123391496774175,362.4019192204909,11.268757850610887,2.2946661877324246,539.1190796157247
2018-01-12,59902.767212184524,10668.62071620534,1864.6762863908227,23.15119603369702,361.980361575902,11.291885556627713,2.2946188474395344,541.0904453189778
2018-01-13,59890.39031611494,10669.22608378548,1866.943499962811,23.205573569676645,362.22668816467655,11.331742194455016,2.296541156645852,541.3652458897946
2018-01-14,60131.793451501624,10690.418532961121,1864.7111032874732,23.14671208787004,363.3023770251813,11.356156739220937,2.3073569172191015,541.0219195365686
2018-01-15,60162.72521142529,10697.473975385241,1863.0482765259949,23.122033039471138,363.7152979421999,11.355471498767493,2.3123795819396062,541.1703710607642
2018-01-16,60234.46849874326,10722.001530836504,1864.219971055435,23.221378022322792,363.3395242150678,11.369474532063641,2.319842085960886,540.5709818330348
2018-01-17,60371.47527181214,10747.289009341912,1865.752764391008,23.11835623121798,363.0409409187227,11.41974095098559,2.3172486141562856,541.8555397004241
2018-01-18,60471.0434606094,10756.478549694695,1863.7626619440002,23.131347334726712,364.17743577014517,11.419269876133042,2.3247282948943235,540.7527707223488
2018-01-19,60536.08535112376,10756.394062369222,1863.4970269820265,23.209961082707114,364.16686837074707,11.40848333015548,2.3299233972716684,542.6423792761177
2018-01-20,60622.58145137038,10745.535083591889,1862.7848593175872,23.225298049430027,363.9953866845222,11.395799441693175,2.3244254167888716,542.2065120743713
2018-01-21,60912.923009894206,10740.81471286162,1862.3115066718242,23.225047495857492,365.0340729648376,11.401448854016504,2.329124370455727,543.5431654462172
2018-01-22,60957.16113019085,10737.076364612634,1864.69870222437,23.251518579698256,365.8396214676311,11.391379412243642,2.328557999771754,544.0673913072777
2018-01-23,61027.271034862344,10760.86106088725,1866.6117131514645,23.253862570698136,366.7766512892645,11.434859800792387,2.322828981390126,544.8382065903273
2018-01-24,61182.3364744631,10772.01930675952,1867.073468791757,23.275405045335983,366.6016303491316,11.449186931484212,2.325477860051764,544.74816321905
2018-01-25,61342.8890677589,10785.915352000438,1866.4815449375274,23.261235993509978,366.1390775286244,11.478621457679422,2.3301730730070767,545.600971219383
2018-01-26,61511.59209831494,10773.711141911088,1864.282245597087,23.336669714507764,366.50566077330575,11.482648149867828,2.3329311133502997,546.2359455079339
2018-01-27,61625.46512051786,10771.731477618916,1867.622615474651,23.427832960561048,366.9732238398426,11.469844205912706,2.334385420426071,545.2780344397646
2018-01-28,61561.16462924481,10790.602275383379,1869.3068432752207,23.441163444455466,367.455524741695,11.45365632700404,2.3347324937337794,544.8155344368314
2018-01-29,61774.507782474924,10803.470016507204,1868.3935050670746,23.391838973420903,368.4946167095145,11.445496492160478,2.349065433780487,544.7746223258216
2018-01-30,61709.87324317305,10811.997963720349,1870.3327040623244,23.385646814905233,367.92773316451036,11.462447002041012,2.3451525868378438,544.5196258076952
2018-01-31,61790.13678969695,10827.64638730635,1870.692256821175,23.396447381900085,368.65758069015925,11.48284466067637,2.35151719674963,546.2724367530789
2018-02-01,61764.70920469502,10854.004365367708,1870.6180378114504,23.441724325745245,368.4092681680856,11.504908582137544,2.3535943116040747,546.7794509369263
2018-02-02,61808.29537003572,10861.793940732337,1871.9884608680295,23.41132366458671,369.137135828516,11.485135128461907,2.3513219790727398,546.5007795892865
2018-02-03,61891.17161106606,10872.487638758917,1871.0054643682042,23.3928655486546,369.1996574762553,11.495126944743943,2.353079983819597,546.5100097652835
2018-02-04,61973.30733261109,10884.41360794623,1870.8179513291839,23.438399355547542,369.09267157831005,11.484605708126095,2.348115320631654,546.5055466817364
2018-02-05,62065.499408034615,10918.33470429897,1871.560873457583,23.50534479714952,369.08772022483544,11.502635027477785,2.3471378685976196,546.7174972097314
2018-02-06,62276.87053494048,10907.341141654779,1871.0619710718124,23.494265094890984,368.66491512444713,11.522216568587734,2.3489031969684415,546.1421678050118
2018-02-07,62372.22396509188,10924.173371802666,1872.9001414923475,23.447604242193435,368.98512959436385,11.508773107647205,2.343147611675446,545.8282366944145
2018-02-08,62397.808301562814,10933.025349315076,1877.138274499704,23.63181015225783,368.89879289903365,11.538133699791132,2.3476795243678863,547.0948436055787
2018-02-09,62544.21701839165,10948.693066576918,1876.1296782344898,23.690975364112266,369.5919420144838,11.594910158621698,2.3448607191633286,547.7801867089456
2018-02-10,62713.16406728412,10952.11934103697,1873.2994276418817,23.697625176023912,370.2119700550002,11.621606873373391,2.339602114373261,548.1278491624054
2018-02-11,62640.403285770415,10961.629690728387,1869.795947306929,23.761076739800455,371.3560485814516,11.628350192582369,2.336200025694119,548.6304719797205
2018-02-12,62750.1432927554,10978.743796523042,1869.9950110239392,23.774853908314732,371.8392123232221,11.632019278518174,2.3490797965032963,549.0849112231451
2018-02-13,62870.260566986486,11019.87289853348,1869.168681843687,23.83821175276974,372.39955120676217,11.637837998884724,2.341189475793952,549.3757801184134
2018-02-14,62890.504216650486,11037.953260427501,1870.084402845821,23.866181412658552,373.39960111267607,11.632623321949183,2.3453700912378013,550.3928849571209
2018-02-15,63078.07489798165,11039.472604447195,1870.8495981898732,23.89074500756693,373.3857697646627,11.647671286082224,2.343611909882705,551.3360449429689
2018-02-16,63113.069339278394,11045.235007626969,1868.143164496645,23.90506591415539,372.9416406582512,11.634902034259138,2.343861269025117,550.2642819697417
2018-02-17,63175.626984625545,11050.70086654313,1865.0133968376822,23.852696847482235,373.34168768781535,11.60710807852718,2.3488809236685184,550.6327197838324
2018-02-18,63208.31980219716,11042.74443481683,1866.1052633183745,23.96960159245189,372.9303709532081,11.621500112163451,2.353655017242713,549.6269003844916
2018-02-19,63259.87770695531,11049.443532899815,1866.8761209878144,23.942524896438503,374.4573402896708,11.631924773478968,2.352251535146904,550.7624775879473
2018-02-20,63200.25019826579,11066.771823718032,1866.5244849910814,23.894523717622974,375.4850894357103,11.630501373150224,2.3474624151137373,552.0301441447975
2018-02-21,63106.24511000636,11064.029502527264,1863.7101978208166,23.903880723485155,376.86707760236106,11.614847440698018,2.3525731199822406,551.9193652471558
2018-02-22,63315.69561632886,11084.514329037771,1865.1529803463468,23.87580713280963,377.1983010906926,11.630642321236298,2.3573350059472875,552.3026062918211
2018-02-23,63280.99948149703,11099.392077248614,1868.1967794371944,23.893221493281615,377.7735878875434,11.620838820464888,2.3579101584033464,550.6911659946988
2018-02-24,63231.8602465514,11102.049744028904,1869.2527443176323,23.947609685709704,377.84385017156706,11.628059933447581,2.362119880322388,552.1639558087909
2018-02-25,63066.52123519102,11110.634447655526,1868.0577965365023,24.017374830736166,378.58531257436044,11.67335937053011,2.3618907329175105,553.3736295490423
2018-02-26,63052.62506042207,11136.617665731936,1868.6469008676445,24.07811136681725,378.2775409683349,11.696383165921617,2.3597555450923364,555.0237148107799
2018-02-27,62970.31608108132,11153.953143866995,1866.414672705777,24.082829764077967,377.3059943735975,11.679000512673984,2.361775355997942,557.010258951117
2018-02-28,63184.51759709496,11164.040980415975,1869.0305941334545,24.105309355461046,377.21063906385325,11.663503481253738,2.3663705197033997,556.2861496581402
2018-03-01,63335.49930602922,11171.664147246365,1869.6942828025137,24.14570330800592,376.7829023260446,11.676539863108612,2.369916771051162,557.6741938597786
2018-03-02,63316.68427151145,11182.430237950883,1866.6579689790074,24.077813936808816,377.82186569412437,11.659033449467431,2.3744625844515452,559.653498304197
2018-03-03,63591.927852045876,11187.31260237146,1866.55662025812,24.12634317181481,379.0297044216645,11.628998939842745,2.3726596900851,558.6589204331677
2018-03-04,63740.10440074503,11176.26510731427,1867.9832232785884,24.073478207435617,378.62823988545796,11.64964638006868,2.382569095708891,558.987709221322
2018-03-05,63757.62126239417,11206.686886419617,1867.8171280366373,24.195495537380943,379.5740976892186,11.666065095155096,2.382857191432198,559.1243072380926
2018-03-06,63557.68069090681,11218.24013641161,1867.7653365937567,24.19526978314886,380.34979018096897,11.685077061780678,2.384262613174815,560.4797691022841
2018-03-07,63836.77494816588,11232.221609062835,1865.8165321796623,24.20602602428913,379.8649018386095,11.700337765417036,2.379669333628726,558.58582803594
2018-03-08,63747.81770148953,11241.642531564066,1867.4496141538257,24.187540669327237,379.9697680731437,11.709031551183587,2.3807000578472395,560.9017857321722
2018-03-09,63633.277826793834,11244.29136355682,1866.6526757537874,24.176042167734455,379.97968621208145,11.705787780230054,2.385361246531497,561.2892486679776
2018-03-10,63785.5348699948,11252.432118747332,1862.8397849997773,24.309746846191615,380.65368391139504,11.726110479551812,2.3911737995949602,562.7053430699948
2018-03-11,64079.510110628726,11246.43817112539,1862.5972702584368,24.37676533062278,380.33929423594253,11.766708149319914,2.400983503280894,563.1451058323032
2018-03-12,64267.93739247978,11279.209036105924,1865.0595696895773,24.31930520836539,380.5898579231128,11.766683569171045,2.405584677760021,564.1372308832829
2018-03-13,64374.32830448501,11276.8639161217,1864.7857107963773,24.41451585339965,380.546890671138,11.75626876496688,2.4089692437390196,562.3158126246667
2018-03-14,64483.80373865154,11276.544253283228,1868.7616807666245,24.49417796715672,381.0835612628306,11.743566376578654,2.408737768181448,562.430930251866
2018-03-15,64619.145294529575,11282.141661239364,1870.1196166637214,24.500117344042305,381.2751652469866,11.73623177191198,2.407429066140283,563.7786914632097
2018-03-16,64745.03815350825,11305.022418487888,1871.2971329882823,24.535452191143797,381.3075423950164,11.750283742401502,2.4142803087136238,564.5674238099234
2018-03-17,64823.157295905185,11315.167508480514,1871.5403364564472,24.554704987172745,381.5008941072004,11.71749119113043,2.4210356604723184,563.4305827171967
2018-03-18,64883.57740630037,11312.80615052021,1871.9037640409185,24.673333982395093,382.81891552362043,11.736274599619076,2.4176505969680746,563.9920076110733
2018-03-19,64927.31809351042,11335.349534127783,1871.8769167706796,24.653519472945487,382.91046570556074,11.759152859824999,2.423266076403842,563.6732652852118
2018-03-20,64901.92163462375,11352.659540395638,1871.7723779865146,24.680820003434274,382.68996309641886,11.733191292626142,2.428517994860821,563.2678460340384
2018-03-21,64923.854126937076,11368.043889967803,1873.3341123106488,24.679412736884633,383.2816798809968,11.723607683900589,2.42494895043575,562.2471517607216
2018-03-22,64804.55844551754,11385.201232379512,1871.9624498510675,24.62776071665374,383.50991754628535,11.735201303497497,2.429651234459696,563.3658543826288
2018-03-23,64844.724482838064,11419.144851385336,1870.310662193619,24.757342629406487,383.1023005808521,11.74233190889141,2.426403502162287,564.9788688265644
2018-03-24,64795.86537212297,11450.995800335697,1868.5642720918684,24.718264300451366,384.51804874845334,11.762724658256783,2.4162570373239194,567.5990119607272
2018-03-25,64735.5064404014,11454.128646905663,1873.1555811872227,24.749270759825755,384.64180927566,11.769901921826456,2.417456525255459,566.6249635689843
2018-03-26,64803.49585551675,11480.367496833775,1874.7162669905638,24.68223572950674,384.75287454867936,11.805197312361955,2.420745598781734,567.8923357302108
2018-03-27,64992.696084151205,11494.199178731364,1875.8252513939242,24.682282202544584,385.1327922246334,11.80877392438108,2.4221702447573183,569.2255071006317
2018-03-28,65134.52774475144,11509.190136892741,1874.2102220533372,24.723380643616256,386.29785060923786,11.799113264646685,2.438505778843258,569.1450024234138
2018-03-29,65027.47768438912,11502.267428576308,1875.956906654687,24.702143944641136,385.7579779459784,11.78784442732145,2.442400034989433,568.7274240380044
2018-03-30,64978.51487073209,11510.563570922426,1876.2237639617802,24.75148403717792,386.19597087068865,11.812553797507084,2.4451357440859263,568.1416817170375
2018-03-31,65122.59198953091,11512.435335019061,1877.1521018440437,24.758031982583518,387.5396069515855,11.823146220346223,2.449283700602497,568.1143284735773
2018-04-01,65074.34325017708,11530.715923167994,1875.6988612123166,24.836036108203448,387.9039712919553,11.845820538360726,2.4490771055804963,568.8169500694332
2018-04-02,65101.87993517738,11551.426728172022,1876.5193989271518,24.92412415387046,387.5863043023036,11.86808298834531,2.455724500890964,570.67706207994
2018-04-03,65206.88514507983,11540.68186466186,1876.1717318507388,24.914786915833957,387.57710587582324,11.837685991290034,2.4595295106218495,572.2824004179502
2018-04-04,65160.05069959347,11550.461516021816,1875.1405095366783,24.938623558803606,387.9805471407016,11.824884339269564,2.463105369141312,571.1669834736815
2018-04-05,65220.588250208064,11571.68013106976,1877.1087222082929,24.967796270127216,388.94594909852157,11.814471838459488,2.4619847680269773,570.878140225081
2018-04-06,65137.18570071625,11579.813341446625,1874.5333065912328,25.01876373489895,389.07628117631356,11.808150554689652,2.4561631163947317,572.6777805993904
2018-04-07,65127.04893632112,11597.103977896648,1876.1628591198612,25.039482834711162,389.7896070750298,11.809743448158121,2.455656185949345,572.4466877667953
2018-04-08,65209.027129735376,11610.615632572919,1878.031831386967,25.068993382678304,389.37192266150635,11.839726440050464,2.4590693552306444,572.8897736033852
2018-04-09,65099.727756382206,11624.032234892446,1876.7725440358647,25.076823058938547,388.9500634767088,11.873696087098143,2.45884585783192,571.6844846687711
2018-04-10,65193.775230178246,11631.319085111763,1875.6318871135998,25.10258505228715,389.00866313236634,11.877838270494083,2.462304493667257,573.337518084284
2018-04-11,65241.811450285575,11629.153277070407,1875.6858357510669,25.187482061963905,390.027677493303,11.882812653267587,2.4631426842829756,571.9247698784327
2018-04-12,65347.06044572729,11627.937975596156,1876.7499081719914,25.2397862240245,390.36211481305986,11.878703978786442,2.467295581706108,570.781959297646
2018-04-13,65419.45185913376,11645.03150074071,1876.9441981883629,25.294849005996667,390.80702041084317,11.890487732731213,2.4644114610767316,572.3327763584828
2018-04-14,65605.86590213115,11655.226083295898,1878.3113231087466,25.351002522203448,391.24606020862996,11.904538150385891,2.467375911136157,574.7528380380493
2018-04-15,65668.38835239594,11663.840960849826,1882.3372824138214,25.363312083309395,392.1006641999233,11.930667661485936,2.4661711404043998,574.9622269533244
2018-04-16,65675.44779828342,11669.602060426603,1881.821848875522,25.399253435488372,392.0955538536544,11.956636436005587,2.4604797256937467,575.4153641414615
2018-04-17,65737.67754858665,11676.550171971796,1878.891488934115,25.364994751571587,392.7396964078985,11.920594074984205,2.4616539550786047,576.8236437012445
2018-04-18,65842.00735149029,11697.019289916678,1881.0433361001765,25.448435134387434,392.62425507597095,11.927543176031463,2.471335542947695,577.6130915159418
2018-04-19,65896.89335852285,11703.666849097997,1884.9099652520313,25.329287112770274,393.9158914039313,11.965225176649266,2.466042660908465,577.7398733365652
2018-04-20,65950.95252764324,11700.256201964981,1886.1955019781335,25.344929693153503,393.81569585178295,11.966462878103167,2.468639622160436,577.7544197151796
2018-04-21,65930.75335886257,11717.692719720382,1884.5200046274263,25.421974492011017,393.67450120024364,11.999247714470433,2.4746275074767574,576.6876217576946
2018-04-22,65914.46326710747,11725.643953081735,1884.7722199009559,25.37378109532955,394.24933610698764,12.00311867847021,2.48812766090248,577.4205635298148
2018-04-23,65824.20273992751,11735.957911737063,1883.0351729325325,25.413770091210395,394.5892303227038,12.01661714781905,2.4876629959902465,577.8286467077453
2018-04-24,66049.1604142462,11762.033694801059,1884.8208839204585,25.399731768881445,395.05265652583427,12.003879333971067,2.486502992967225,577.8908005286327
2018-04-25,65974.77409070707,11771.828089227554,1882.6183031150617,25.401291605622003,395.4663134235804,11.991894362819737,2.4826695319875287,577.3889857330703
2018-04-26,65955.48357092748,11784.719925958741,1882.5180455414052,25.468588653653974,395.2211173241767,12.016404194264997,2.49037211366176,576.9884548797769
2018-04-27,65933.64284437057,11782.930691045758,1881.0093698888172,25.49849149994823,396.32779678871646,12.04404055986901,2.4880350420155644,578.1068318002835
2018-04-28,66073.135282065,11790.733996522249,1881.7630192590873,25.41677370655401,397.074567891661,12.05456913799302,2.4881820598566877,579.4884954486926
2018-04-29,66093.6403142358,11806.829256974335,1881.5303359048116,25.38795242956743,398.0540428672945,12.040018653140253,2.4809373704698316,579.661379292402
2018-04-30,66268.41452150317,11801.275519635923,1882.3838601113123,25.456719216311868,398.08987742273933,12.050894744272398,2.4873572296832243,579.7288997191556
2018-05-01,66251.06545907879,11813.28397056708,1882.928561221245,25.49916635222152,398.5981391950969,12.086039443485884,2.4951485210871143,579.3752516725414
2018-05-02,66328.96487530117,11824.291881293528,1881.4552431657967,25.606573130847732,398.99682342621423,12.130896772886919,2.501377396405036,580.8120717161156
2018-05-03,66295.4301699752,11834.704755849401,1883.2089972928547,25.710705510548397,399.860824739315,12.1345626142404,2.4953507699982675,581.3430674857715
2018-05-04,66559.94508275253,11855.076344835983,1883.6114659891687,25.713593254041058,400.7409488052298,12.111365257235244,2.500386525202164,582.2109684650987
2018-05-05,66491.18524084958,11868.420729984467,1882.1344079734367,25.858755144294534,401.1374742067088,12.13817252922634,2.4940231732785443,583.0694385951922
2018-05-06,66572.16731187228,11893.201448968031,1887.1162610858485,25.87997912778713,400.6784986407872,12.14265326729724,2.4963133747888655,583.2617369746582
2018-05-07,66685.5449999655,11893.26555381209,1888.5691214192827,25.85184570106668,401.86832958433104,12.17151408012846,2.4993387626887844,582.5963768748148
2018-05-08,66776.92490971065,11904.624799484274,1888.7626003124842,25.84016370777115,402.4463233011761,12.187135524628813,2.5028896787793258,582.1002437191289
2018-05-09,66808.39614382289,11915.469467348174,1892.0930093658876,25.74732745250668,402.4421047804805,12.179466642513576,2.507562861442513,583.7281292517764
2018-05-10,66845.41407384955,11914.776922410623,1896.276640584661,25.847678402919147,402.94537584961387,12.190631529726764,2.509522693424717,583.5024449369258
2018-05-11,66899.79522104746,11934.339872431538,1896.4859417400332,25.94741650237134,402.4898290753876,12.22679829706785,2.501710545861074,583.5920826171774
2018-05-12,66935.09502088462,11967.586605490065,1897.6807367129027,25.916641130430673,403.31750560912315,12.233815217288505,2.506386150905072,582.9576920818063
2018-05-13,67081.4829325641,11977.416544745227,1896.204731076897,25.925246916011577,402.88189973698354,12.223119114019598,2.508874191610711,582.2416255628799
2018-05-14,67352.53523272324,11992.466755627964,1896.410345575361,25.950027293217207,403.071482490965,12.201346230647665,2.506361092653855,581.9724605658512
2018-05-15,67346.78605422245,12003.311940386116,1896.5122204678412,25.922009640610103,403.4937097157678,12.195902936910372,2.500514105548172,584.1608677500957
2018-05-16,67259.80575626454,12006.176093687045,1897.3818745350845,25.854254539046543,404.31312957175885,12.197700211674952,2.510214216477794,585.3189051412882
2018-05-17,67300.97755142942,11997.968490909025,1898.5473954923586,25.863736658857697,404.66640190997606,12.224100194393298,2.5183707191692473,585.2921162698646
2018-05-18,67608.94848519485,12000.91075607807,1900.1670523900148,25.867682687384736,405.2838833467823,12.211683209037066,2.5239005062057847,586.8749930644166
2018-05-19,67578.58102839788,11996.991172268554,1901.1423377026144,25.868262125335296,405.56979989255757,12.25275824675166,2.522519006649611,587.2226941911201
2018-05-20,67792.49270894229,12024.032193049145,1899.2208524493562,25.899397928465344,405.85370691708545,12.236015202534835,2.5119340288885534,589.077034238112
2018-05-21,68010.26279034992,12032.881096109912,1897.843918237874,25.990873911391645,406.1964455422596,12.292644924385971,2.5177574247657297,591.7887645885082
2018-05-22,68004.90396617912,12039.42190281944,1897.2511029989469,25.99571927540706,406.4019165818334,12.337155295521061,2.521590858635005,593.3169263277745
2018-05-23,68111.80227409764,12058.313441067317,1897.1866218151004,26.024241425343128,405.8586314602927,12.349978620508821,2.521717547089644,593.911477282997
2018-05-24,68324.6419364105,12057.095930038759,1899.7881703960445,26.080584951530376,405.7744697134444,12.327024749813429,2.5293415786231335,595.1107871565133
2018-05-25,68336.72916231175,12059.427289658714,1897.9622924223386,26.128292097856015,406.1968571340002,12.335916268573781,2.5355815662929477,595.6258583757955
2018-05-26,68366.37112630151,12070.1080123512,1897.7474623259973,26.11757092163362,406.3722966322558,12.338179449414051,2.538462043734102,594.2898600118205
2018-05-27,68358.20303490665,12090.395702265436,1900.1534813224253,26.142389777789322,406.5943920911649,12.322693704953032,2.5406373358234577,594.1352345976084
2018-05-28,68306.72736183736,12105.412552717124,1900.0537263734323,26.189766768797774,406.73271525644554,12.33851389749798,2.542892174411456,593.6836430019551
2018-05-29,68291.79960733076,12117.895804142283,1901.474557673118,26.153349201922236,406.6009160600796,12.332041034900868,2.54829187377563,593.5068519601243
2018-05-30,68219.40558065454,12128.676981494644,1901.6954735872619,26.236526152462062,406.6543663295915,12.327742917959876,2.546004492042915,595.8005233927638
2018-05-31,68272.81392748046,12142.679340049912,1902.7090401019113,26.328105597722768,406.80095045739716,12.33366934526843,2.55013440765184,597.4226731356184
2018-06-01,68245.81660437459,12154.695869101204,1902.7520950142925,26.311966584950543,407.1035220276681,12.332171168694316,2.5475314529294923,598.36355793706
2018-06-02,68319.19519555366,12154.396146353434,1904.5862259597493,26.34165008586795,407.60021119990296,12.383734301036517,2.5562142287882534,599.6759008875114
2018-06-03,68213.6056309333,12164.856938569766,1901.9961131449363,26.393763998701502,407.8099360544601,12.383020008376526,2.5608748716461296,598.2837874016055
2018-06-04,68296.69365415475,12164.12005198059,1901.7694891281592,26.386483290885064,407.5951084266139,12.401837628604415,2.559433730337935,599.511971114695
2018-06-05,68430.04655031564,12174.930877409599,1902.862634481548,26.430563983169467,407.1960674066545,12.414748078448623,2.5618367094580834,600.9515954308972
2018-06-06,68280.6729860585,12180.124397994716,1904.4300249775602,26.458726764484076,408.7947860103421,12.4318030829538,2.5595677775579433,599.2118482432099
2018-06-07,68368.07864304326,12215.518214222544,1907.9159302230678,26.405330855602138,408.5298784952098,12.450384851026019,2.5690883417464474,600.4770849969893
2018-06-08,68540.8455422906,12225.119270385027,1907.6338808893368,26.448288921401065,408.57056599457763,12.478012080758141,2.5792027216688034,599.5530113543223
